open-tessera,pente-threat-4,pente-threat-31,pente-threat-22,open-tria,stretch-tria,open-pair,capture-threat,stretch-two,three-gap,pente-potential-1,pente-potential-2,captures,4-captures,can-block-trias,non-quiet-moves,move-index,not-in-shape,won
0,0,0,0,0,0,1,-1,3,1,1,0,1,0,1,2,20,-4,1
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,9,2,0
0,0,0,0,0,0,0,0,-4,-1,-2,0,-1,0,0,0,25,3,0
0,0,0,0,0,0,-1,0,-3,-1,-1,0,-1,0,0,0,21,4,0
0,-1,0,0,0,0,2,0,3,1,1,0,1,0,0,1,16,-1,1
0,-1,0,0,0,0,0,0,-2,-1,-1,0,-1,0,0,1,27,4,0
0,-1,0,0,0,0,0,0,4,0,2,0,1,0,0,1,24,-2,1
0,0,0,0,0,0,0,0,-3,-1,0,0,-1,0,0,0,13,2,0
0,0,0,0,0,0,0,0,-5,0,-2,0,-1,0,0,2,23,2,0
0,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,6,0,1
0,-1,0,0,0,0,1,0,-1,-2,-1,0,-1,0,0,1,29,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1
0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,6,26,-4,1
0,-1,0,0,0,0,-1,1,-3,-1,-1,0,-1,0,0,1,19,3,0
0,0,0,0,0,0,-2,0,0,2,2,-1,0,0,1,2,34,0,1
0,0,0,0,0,0,-1,3,0,1,1,0,0,0,1,7,36,0,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,-1,0,-2,0,1,-1,-2,-2,-1,0,-1,0,0,1,37,3,0
0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,4,11,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,-1,-1,-2,0,-1,0,0,0,-1,0,0,5,17,1,0
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,1,1,12,0,1
0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,3,20,-1,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,1
0,0,0,0,0,0,1,-2,0,0,0,0,1,0,1,2,14,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,-1,0,0,-2,2,0,0,0,0,-1,0,1,1,15,1,0
0,0,0,0,1,1,1,-1,1,0,0,0,1,0,1,7,18,-1,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,1
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,0,5,2,0
0,0,0,0,0,0,-1,-1,2,0,0,0,0,0,1,0,10,-1,1
0,0,0,0,0,0,-2,-1,1,0,0,0,0,0,1,1,16,0,1
0,0,0,0,0,0,-1,0,-2,0,0,0,0,0,1,0,9,1,0
0,0,0,0,0,-1,-3,1,0,0,0,0,-1,0,0,4,13,2,0
-1,-2,0,0,0,-1,-2,1,-2,0,0,0,-1,0,1,3,19,1,0
0,0,0,0,0,0,0,0,-3,0,0,0,0,0,1,0,7,0,0
0,0,0,0,-1,0,-1,0,0,1,0,0,0,0,1,6,20,0,1
0,-1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,1,13,1,0
0,0,0,0,0,0,1,-2,1,1,0,0,1,0,0,5,30,-1,1
0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,4,10,0,1
0,0,0,0,0,0,-2,2,0,-1,0,-1,-2,0,1,5,25,0,0
0,0,0,-1,0,0,-2,2,-2,0,-1,-1,-1,0,0,3,35,1,0
0,0,0,0,0,0,0,0,2,-1,1,2,0,0,0,2,36,1,1
0,0,0,0,-1,0,-1,2,-1,-2,-1,0,-1,0,0,7,31,3,0
0,0,0,0,0,0,-2,-1,0,0,0,0,0,0,1,0,5,0,0
0,0,0,0,0,0,-2,2,-1,-1,0,-1,-2,0,1,3,27,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,-1,0,0,0,0,-1,2,0,-1,-1,-1,-1,0,0,1,33,1,0
0,0,0,0,0,0,1,-2,0,0,1,1,1,0,0,7,34,-1,1
0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,14,-1,1
0,-1,0,0,0,0,0,0,-1,0,1,0,0,0,0,1,11,0,0
0,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,3,17,3,0
0,0,0,0,-1,0,-1,2,-1,-1,0,0,-1,0,0,7,29,1,0
0,-1,0,0,0,0,2,-2,0,0,0,1,2,0,0,1,26,1,1
0,0,0,0,-1,0,-1,0,0,1,0,0,1,0,1,6,22,0,1
0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,1,3,8,0,1
0,0,-1,0,-2,0,1,-3,0,2,0,-1,1,0,0,1,41,-1,0
0,0,0,0,-1,0,1,-2,0,1,0,0,2,0,0,5,24,1,1
0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,2,12,0,1
0,0,0,0,0,-1,-1,-1,1,-1,0,0,-1,0,0,4,21,1,0
0,0,0,0,0,0,0,2,-1,-1,0,0,-2,0,1,3,23,0,0
0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,7,0,0
0,0,0,0,0,0,0,1,0,-1,0,2,0,0,0,5,38,2,1
0,0,-1,0,-2,0,2,0,0,1,0,-1,0,0,0,2,39,-2,0
0,0,0,0,1,-2,-3,4,0,-2,0,0,-1,0,0,15,42,2,1
0,0,0,0,0,0,1,3,0,-2,0,2,-1,0,0,5,40,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,-1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,16,-1,1
0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,0,0,9,0,0
0,0,0,0,0,-1,-1,0,1,-1,0,0,0,0,0,4,19,2,0
0,0,-1,0,-1,0,-2,-1,0,1,0,-2,0,0,0,1,37,-1,0
0,0,0,0,0,0,1,-2,0,1,1,0,1,0,0,9,32,-1,1
0,0,0,0,0,0,-1,-1,0,1,0,0,0,0,1,0,18,-2,1
0,0,0,0,0,-1,-1,0,-2,-1,0,0,0,0,0,5,15,3,0
0,0,0,0,-1,0,1,-2,1,1,0,0,1,0,0,5,28,0,1
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,4,2,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,0,0,1,0,-1,0,0,0,0,0,1,1,6,0,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,12,2,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,13,1,1
0,0,0,0,-1,0,1,-1,-2,0,0,0,-1,0,0,4,26,-2,0
0,0,0,0,0,0,0,3,-1,0,0,0,0,0,0,3,21,2,1
0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,18,0,0
0,0,0,0,0,-1,-1,1,-1,0,0,0,0,0,0,6,17,2,1
0,0,0,0,0,0,1,0,-2,0,0,0,0,0,1,0,14,1,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,6,2,0
0,0,0,0,-1,0,0,-1,2,0,0,0,0,0,0,2,16,-2,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,7,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1
0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,1,0,15,2,1
0,0,0,0,-1,0,1,-1,-2,0,0,0,-1,0,0,4,24,-2,0
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,23,2,1
0,0,-1,0,0,0,0,-2,0,0,0,0,0,0,0,1,20,0,0
-1,-2,0,0,0,0,2,0,-1,0,0,0,-1,0,1,3,28,-2,0
0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,1,1,10,1,0
0,0,0,0,0,0,-2,1,0,0,0,-1,0,0,0,6,29,4,1
0,0,0,0,0,0,-3,1,2,0,0,0,1,0,0,3,25,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,1
0,0,-1,0,0,0,0,-1,-2,0,0,0,-1,0,0,1,22,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
0,0,0,0,1,0,-2,0,1,0,0,0,1,0,0,6,27,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
0,0,0,0,0,0,-1,2,-1,0,0,0,0,0,0,4,19,2,1
0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1,0,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,-1,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,4,12,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1
0,-1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,18,1,0
0,-1,0,0,0,0,0,0,2,-1,1,0,1,0,0,1,23,1,1
0,-1,0,0,0,0,-1,2,-1,0,0,0,2,0,1,3,31,4,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2,14,3,0
0,0,0,0,-1,1,0,1,-1,-1,0,0,2,0,1,7,29,4,1
0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,11,0,1
0,0,0,0,0,-1,-1,0,1,1,0,0,0,0,0,5,16,0,0
0,0,0,0,0,0,-2,-1,0,0,0,0,0,0,1,0,7,0,1
0,-1,0,0,0,0,0,0,1,0,0,-1,-1,0,0,1,20,0,0
0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,13,0,1
0,0,0,0,0,0,0,0,-2,1,-1,0,-1,0,1,0,24,1,0
0,0,0,0,-2,0,0,1,0,-1,0,0,1,0,1,7,27,3,1
0,0,0,0,0,0,0,0,-2,1,-1,0,-1,0,1,2,22,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
0,0,-1,0,-1,-1,0,-1,1,1,0,0,-2,0,0,1,28,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,21,3,1
0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,1,19,2,1
0,0,-1,0,0,0,0,-1,1,0,0,0,-2,0,0,1,30,-3,0
0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,15,1,1
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,6,2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,1
0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,2,17,0,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,5,1,1
0,0,-1,0,0,0,0,0,0,1,0,0,-1,0,0,1,26,-1,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,3,10,0,0
0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,9,1,1
0,0,0,0,-1,0,0,0,2,-1,1,0,1,0,0,2,25,1,1
0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,2,13,0,0
0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,10,24,-1,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,3,10,0,1
0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,3,18,-2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,0,0,1,0,-1,0,0,0,0,0,1,2,14,0,1
0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,1,1,11,1,0
0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,4,22,-3,1
0,0,0,0,-2,0,-2,0,-2,0,0,0,-1,0,0,4,23,3,0
0,0,0,0,-1,0,-2,0,1,0,0,0,0,0,0,2,15,1,0
0,0,0,0,-1,0,-2,0,-3,0,0,0,-1,0,0,2,21,4,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,5,1,0
0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,2,20,-4,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,1
0,0,-1,0,0,0,-3,0,-1,0,0,0,-1,0,0,1,19,3,0
0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,9,1,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,6,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,1
0,0,0,0,0,0,-2,-1,0,0,0,0,0,0,1,0,7,0,0
0,0,0,0,0,0,2,0,-1,0,0,0,0,0,1,4,16,-2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,-1,0,0,0,-3,0,1,0,0,0,0,0,0,1,17,2,0
0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,20,5,1
0,0,0,0,0,0,0,0,-1,2,0,0,0,0,1,0,27,-2,0
0,0,0,0,0,0,-1,1,-2,0,0,0,-1,0,1,3,11,-1,0
0,0,0,0,0,0,-1,3,2,0,0,0,0,0,1,4,44,1,1
0,0,0,0,0,-2,1,0,0,1,0,0,0,0,1,5,31,-2,0
0,0,0,0,-2,0,0,-1,0,-1,0,0,0,0,1,7,32,3,1
0,0,-1,0,0,0,0,-2,1,0,0,1,1,0,0,1,36,1,1
0,0,0,0,0,0,-1,0,0,-2,0,0,0,0,1,0,28,4,1
0,-1,0,0,0,0,0,0,1,-2,0,0,0,0,0,1,26,4,1
0,0,0,0,0,0,0,2,-1,-1,0,-1,-1,0,1,2,37,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1
0,0,0,0,0,0,0,2,-1,0,0,-1,-1,0,1,4,35,-1,0
0,0,0,0,0,-1,-1,1,1,1,0,0,-1,0,1,4,33,-1,0
0,0,0,0,-1,0,1,-1,1,0,0,0,1,0,0,2,10,1,1
0,0,0,0,0,-1,0,0,-1,2,0,0,0,0,0,3,29,-2,0
0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,1,2,13,-1,0
0,-1,0,0,0,0,1,-1,-2,0,0,-1,0,0,0,1,43,1,0
0,0,0,0,0,0,0,0,-1,-2,0,0,0,0,0,0,24,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17,-2,0
0,0,-1,0,0,0,1,-1,-2,-1,0,0,0,0,0,1,41,-1,0
0,0,0,0,-1,0,-1,-2,0,-1,0,0,1,0,0,4,34,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,0,0,-1,1,-1,0,0,0,-1,0,1,1,9,0,0
0,0,0,0,0,0,1,-1,-2,-1,0,-1,0,0,1,0,39,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,5,1,0
0,-1,0,0,0,0,0,0,-3,-1,0,-2,-2,-1,1,2,47,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,-4,0
0,0,0,0,0,0,-4,-1,1,-2,0,0,0,0,0,0,30,4,1
0,0,0,0,0,0,0,0,-1,2,0,0,0,0,1,2,25,-4,0
0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,4,16,2,1
0,0,0,0,-1,0,-2,1,2,1,0,0,0,0,0,5,42,1,1
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,14,1,1
0,0,0,0,0,0,1,0,-1,0,0,0,0,0,1,1,8,1,1
0,0,0,0,0,0,-3,0,1,1,0,0,0,0,0,0,38,3,1
0,-1,0,0,0,0,1,-1,-2,0,0,-2,-1,0,0,1,45,-1,0
0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,18,5,1
0,0,0,0,0,0,-1,2,2,0,0,0,1,0,1,3,46,2,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,23,-5,0
0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,2,22,4,1
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,6,2,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,-1,0
0,0,0,0,-1,0,-1,0,2,1,0,1,0,0,0,3,40,1,1
0,0,0,0,0,0,-2,-1,0,0,0,0,0,0,1,0,7,0,0
0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,5,12,1,0
0,0,0,0,1,0,-1,-2,-1,0,0,0,0,0,0,6,24,-1,0
0,0,-1,0,1,0,0,0,-1,0,0,0,0,0,0,1,22,1,0
0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,7,21,-1,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,5,1,1
0,0,0,0,-1,0,-1,0,1,0,0,0,0,0,0,5,23,1,1
0,0,0,0,0,1,3,-2,-2,0,0,0,1,0,0,6,27,2,1
0,0,0,0,0,-1,-6,3,1,0,0,0,-2,0,1,8,30,1,0
0,0,-1,0,0,0,-5,4,1,0,0,0,-2,0,0,3,34,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
0,0,-1,0,0,0,-3,0,1,0,0,0,-1,0,0,1,36,2,0
0,-1,0,0,0,1,3,-1,-1,-1,0,-1,1,0,0,1,35,1,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,7,1,1
0,0,-1,0,0,1,6,-3,-1,-1,0,0,2,0,0,1,31,-1,1
0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,11,-1,1
0,0,0,0,0,0,-2,-1,0,0,0,0,0,0,0,2,13,0,1
0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,2,15,0,1
0,0,0,0,0,-1,-6,3,1,0,0,0,-2,0,1,6,32,2,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,3,14,0,0
0,0,0,0,-1,0,3,-2,-1,0,0,0,1,0,0,6,29,0,1
0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,17,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,5,18,1,0
0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,6,25,2,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,1
0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,4,19,-1,1
0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,7,16,0,0
0,0,0,0,0,-1,-4,2,1,0,0,0,-1,0,1,8,28,0,0
0,0,0,0,-1,0,5,-4,-1,0,0,0,2,0,0,6,33,-2,1
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,3,20,1,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,8,2,0
0,0,0,0,0,0,-2,-1,0,0,0,0,0,0,1,0,9,0,1
0,0,0,0,0,0,1,0,-1,0,0,0,0,0,1,1,10,1,0
0,0,0,0,0,0,3,1,-1,0,0,0,1,0,1,9,37,-2,1
0,0,0,0,0,-1,-5,0,2,0,0,-1,-1,0,0,6,26,-1,0
0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,18,2,0
0,0,0,0,1,0,-4,0,0,0,0,0,0,0,1,10,21,-3,1
0,0,0,0,0,0,0,0,-2,1,0,0,0,0,0,2,10,1,0
0,0,0,0,0,0,-1,0,0,1,0,0,0,0,1,0,6,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,-3,1
0,0,0,0,0,0,0,0,-2,1,0,0,0,0,1,1,8,0,0
0,0,0,0,-1,0,0,-1,0,0,0,1,0,0,0,2,16,0,0
0,0,0,0,0,0,-2,0,1,0,0,-1,0,0,1,0,15,1,1
0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,1,2,13,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
0,-1,0,0,0,0,0,0,2,-1,0,0,0,0,0,1,11,-1,1
0,0,0,0,-2,0,2,0,0,0,0,0,0,0,0,4,20,5,0
0,0,0,0,0,0,0,-1,2,-2,0,0,0,0,0,0,9,0,1
0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,5,0,1
0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,0,1,17,1,1
0,0,0,0,0,0,0,0,-2,1,0,0,0,0,0,0,12,3,0
0,0,-1,0,0,0,1,0,-1,0,0,1,0,0,0,1,14,2,0
0,0,0,0,0,-1,-1,-1,1,-1,0,0,0,0,0,3,7,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,1
0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,2,7,0,1
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,2,17,2,1
0,0,0,0,0,-1,5,0,0,0,0,-1,1,0,1,9,29,-2,1
0,0,0,0,0,0,-1,0,-2,0,0,0,0,0,0,0,21,3,1
0,0,0,0,0,0,6,3,1,0,0,0,1,0,1,7,31,-2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,1
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,9,1,1
0,0,0,0,0,0,4,4,1,0,0,0,1,0,1,10,33,-1,1
0,0,-1,0,1,0,0,1,-2,0,0,0,0,0,0,1,23,3,1
0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,4,12,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,0,5,0,1
0,-1,0,0,-1,0,-5,-1,-1,0,0,0,-2,0,0,2,28,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1
0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,4,16,-2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,2,8,-1,0
0,0,0,0,0,0,-1,2,0,0,0,0,0,0,1,9,25,3,1
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,19,3,1
0,0,0,0,-1,0,0,-1,2,0,0,0,0,0,0,4,22,-3,0
0,-1,0,0,0,0,-6,-2,-1,0,0,0,-1,0,0,1,30,4,0
0,0,0,0,-1,0,-1,0,2,0,0,0,0,0,0,4,20,0,0
0,0,0,0,-1,0,-3,-2,1,0,0,0,-1,0,0,2,26,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,1
0,0,0,0,-1,0,0,-1,2,0,0,0,0,0,0,2,24,-2,0
0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,18,-2,0
0,0,0,0,0,0,2,2,1,0,0,0,1,0,1,9,27,0,1
0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,2,10,-1,0
0,0,-1,0,-1,0,-5,-3,-1,0,0,0,-1,0,0,1,32,2,0
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,-1,0
0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,1,2,14,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
0,0,0,0,0,0,0,1,-1,0,-1,0,-1,0,1,3,12,-1,0
0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,13,1,1
0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,1,2,16,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,0
0,0,0,0,1,0,0,0,-2,1,-1,0,0,0,1,3,22,1,0
-1,-2,0,0,0,0,1,2,2,-1,1,0,-1,0,1,4,29,-2,1
0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,1,0,18,0,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,6,2,0
0,0,0,0,-1,-1,-1,0,3,-1,1,0,0,0,0,8,31,-2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
0,0,0,0,-1,0,0,-1,2,-1,1,0,0,0,0,2,23,1,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,5,1,1
0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,1,17,1,1
0,0,0,0,-1,-1,-1,3,3,-1,1,0,0,0,0,10,33,0,1
0,0,0,0,-1,0,-2,-1,2,-1,1,0,0,0,0,2,21,0,1
0,0,0,0,-1,0,0,-1,0,0,0,0,1,0,0,2,11,1,1
0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,1,0,10,0,0
0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,2,19,2,1
0,0,-1,0,1,1,1,-1,-3,1,-1,0,0,0,0,1,32,2,0
0,0,0,0,1,0,0,0,-2,1,-1,0,0,0,0,5,24,-1,0
0,0,0,0,1,0,1,3,-5,0,-2,-1,-2,-1,0,10,34,2,0
0,0,0,0,0,1,0,-1,-3,1,-1,0,0,0,0,6,30,3,0
0,0,0,0,1,0,-1,0,-2,1,-1,0,0,0,1,2,20,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1
0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,15,1,1
0,-1,0,0,0,-1,-2,0,2,-1,1,0,0,0,0,2,25,1,1
0,-1,0,0,0,-1,-2,0,2,-1,1,-1,-1,0,0,2,27,0,1
0,0,0,0,0,1,0,0,-2,1,-1,0,1,0,0,6,28,2,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,1
0,0,0,0,-1,0,0,0,-2,0,0,0,0,0,1,3,9,1,1
0,0,0,0,0,0,-2,-1,0,0,0,0,0,0,1,0,7,0,1
0,0,0,0,0,1,0,1,-2,1,-1,0,0,0,0,7,26,0,0
0,-1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,13,-1,0
-1,-2,0,0,0,0,0,1,1,1,0,0,1,0,1,3,19,-1,0
0,-1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,11,0,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,0,5,2,0
0,0,0,0,0,1,0,-2,-1,-1,0,0,-1,0,0,3,18,1,1
0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,1,6,16,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1
0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,2,7,0,0
0,0,0,0,0,1,-1,2,-1,-1,0,0,-3,0,1,5,20,-1,1
